Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
64mnJp1lv1xuahULNJnqsV,"4wXchxfTTggLtzkoUhO86Q","Henry","For Young Hearts","Soccer Mommy",2016-06-17,227600,47,spotify:user:prancingoctopus,2023-12-03T22:37:12Z,"art pop,bubblegrunge,indie pop,indie rock,small room",0.681,0.618,9,-8.712,1,0.0283,0.702,0.00105,0.0872,0.707,123.01,4
1zJ21PzQPtRIyUxcE3xuzh,"0wNZvrIMNUCs24G0wFg2D6","Rainbow","WORRY.","Jeff Rosenstock",2016-10-14,90623,36,spotify:user:prancingoctopus,2023-12-03T22:37:25Z,"bubblegrunge,folk punk,indie punk,modern power pop",0.571,0.985,4,-3.982,1,0.102,0.0177,0,0.551,0.43,107.765,4
1fEGtTZjrjJW8eUeewnNJR,"4M5nCE77Qaxayuhp3fVn4V","Flightless Bird, American Mouth","The Shepherd's Dog","Iron & Wine",2007-09-25,241917,72,spotify:user:prancingoctopus,2023-12-03T22:37:32Z,"acoustic pop,chamber pop,indie folk,indie rock,stomp and holler",0.369,0.403,3,-7.996,1,0.0259,0.827,0.0541,0.106,0.177,154.899,3
2hIsd0F6ZGfHCC1xa7vSad,"1QAJqy2dA3ihHBFIHRphZj","Each Time You Fall in Love","Cigarettes After Sex","Cigarettes After Sex",2017-06-09,290630,70,spotify:user:prancingoctopus,2023-12-03T22:37:39Z,"ambient pop,dream pop,el paso indie,shoegaze",0.378,0.533,10,-8.843,1,0.0279,0.479,0.508,0.131,0.285,75.927,4
1FWsomP9StpCcXNWmJk8Cl,"1QAJqy2dA3ihHBFIHRphZj","K.","Cigarettes After Sex","Cigarettes After Sex",2017-06-09,320030,85,spotify:user:prancingoctopus,2023-12-03T22:37:50Z,"ambient pop,dream pop,el paso indie,shoegaze",0.454,0.4,3,-10.261,1,0.0265,0.139,0.846,0.137,0.327,93.719,4
4LQCYlkxqjsnGLHUSS2BGl,"0wNZvrIMNUCs24G0wFg2D6","I Did Something Weird Last Night","WORRY.","Jeff Rosenstock",2016-10-14,191193,42,spotify:user:prancingoctopus,2023-12-03T22:37:59Z,"bubblegrunge,folk punk,indie punk,modern power pop",0.521,0.884,7,-5.492,1,0.0577,0.0109,0,0.244,0.633,127.185,4
2erNwv0Yti7uirpIU8wbvv,"4UXqAaa6dQYAk18Lv7PEgX","7 Minutes In Heaven (Atavan Halen)","From Under The Cork Tree","Fall Out Boy",2005-05-03,182706,57,spotify:user:prancingoctopus,2023-12-03T22:38:09Z,"emo,modern rock,pop,rock",0.468,0.981,11,-3.295,1,0.0609,0.000702,0,0.124,0.683,186.341,4
4pmU8AtVu9qU40Xd9zjEfA,"4UXqAaa6dQYAk18Lv7PEgX","A Little Less Sixteen Candles, A Little More Touch Me","From Under The Cork Tree","Fall Out Boy",2005-05-03,169026,67,spotify:user:prancingoctopus,2023-12-03T22:38:15Z,"emo,modern rock,pop,rock",0.538,0.889,7,-3.586,1,0.0596,0.00704,0,0.312,0.696,133.044,4
5t3Vk8bRKylx4fjj7qlbib,"6qqNVTkY8uBg9cP3Jd7DAH","bitches broken hearts","bitches broken hearts","Billie Eilish",2018-03-30,176471,75,spotify:user:prancingoctopus,2023-12-03T22:38:22Z,"art pop,pop",0.778,0.422,0,-10.114,1,0.0482,0.921,0.00924,0.0958,0.187,120.033,4
2ravLKGYnJWa7szKSBRTRJ,"7pbDxGE6nQSZVfiFdq9lOL","Corduroy Dreams","Bcos U Will Never B Free","Rex Orange County",2016-11-07,206974,69,spotify:user:prancingoctopus,2023-12-03T22:38:31Z,"bedroom pop",0.609,0.305,4,-14.037,1,0.053,0.653,0,0.103,0.222,113.818,4
3lX52HcNhTWdvl1pBCbq71,"4wXchxfTTggLtzkoUhO86Q","Be Seeing You","Blossom (Demo) / Be Seeing You","Soccer Mommy",2019-01-31,230620,25,spotify:user:prancingoctopus,2023-12-03T22:38:39Z,"art pop,bubblegrunge,indie pop,indie rock,small room",0.729,0.406,2,-8.465,1,0.0358,0.839,0.00605,0.0844,0.464,123.042,4
0RyA3o15NOLJYtm9NlDu5c,"7yO4IdJjCEPz7YgZMe25iS,13ubrt8QOOCPljQ2FL1Kca,699OTQXzgjhIYAHMy9RyPD,0c173mlxpT3dSFRgMO8XPh","Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)","Cozy Tapes Vol. 2: Too Cozy","A$AP Mob,A$AP Rocky,Playboi Carti,Big Sean",2017-08-25,218946,67,spotify:user:prancingoctopus,2023-12-03T22:38:45Z,"hip hop,rap,southern hip hop,trap,east coast hip hop,atl hip hop,plugg,pluggnb,rage rap,detroit hip hop,pop rap,r&b",0.635,0.777,1,-6.018,1,0.231,0.181,0,0.357,0.177,128.09,4
7E99aG3oPQslXHHdnKFAmB,"4oV5EVJ0XFWsJKoOvdRPvl","Game Of Pricks","Alien Lanes","Guided By Voices",1995-04-04,93306,56,spotify:user:prancingoctopus,2023-12-03T22:38:54Z,"alternative pop,alternative rock,chamber pop,dayton indie,gbvfi,indie rock,lo-fi,modern power pop,noise pop,ohio indie,power pop,tape club",0.368,0.966,10,-6.984,1,0.073,0.248,0.663,0.529,0.323,122.243,4
2V852FRIFO7mFgfiyDMum1,"0m5FakHKCQdA7UN0PIzMcL","Symphonia IX","Wild Heart","Current Joys",2013-01-02,181360,59,spotify:user:prancingoctopus,2023-12-03T22:39:02Z,"lo-fi indie,pov: indie",0.593,0.38,0,-12.682,1,0.0247,0.913,0.573,0.289,0.149,99.323,4
36EPiGjD3gbFllepV67Wet,"4wXchxfTTggLtzkoUhO86Q","Last Girl","Clean","Soccer Mommy",2018-03-02,215100,36,spotify:user:prancingoctopus,2023-12-03T22:39:08Z,"art pop,bubblegrunge,indie pop,indie rock,small room",0.473,0.634,0,-7.006,1,0.0336,0.0763,0.0000356,0.0762,0.539,120.571,4
4WaO8txBXmh3XWdXhUsH0Z,"0wNZvrIMNUCs24G0wFg2D6","Pash Rash","WORRY.","Jeff Rosenstock",2016-10-14,102870,51,spotify:user:prancingoctopus,2023-12-03T22:39:16Z,"bubblegrunge,folk punk,indie punk,modern power pop",0.325,0.839,11,-6.193,1,0.0968,0.00154,0,0.661,0.379,149.835,4
7EGNNjoEoOy2JvlZGVhdcc,"6z0JR0pFTeC8mTfrRm4iXo","4 Loco","Raices","Evander Griiim",2018-10-05,204852,11,spotify:user:prancingoctopus,2023-12-03T22:39:34Z,"el paso indie",0.677,0.78,5,-5.082,1,0.212,0.0137,0,0.297,0.287,139.994,4
797x9hABVrmKUjt8bEZPfG,"4oV5EVJ0XFWsJKoOvdRPvl","Where Have You Been All My Life","Zeppelin over China","Guided By Voices",2019-02-01,108600,4,spotify:user:prancingoctopus,2023-12-03T22:39:53Z,"alternative pop,alternative rock,chamber pop,dayton indie,gbvfi,indie rock,lo-fi,modern power pop,noise pop,ohio indie,power pop,tape club",0.462,0.888,11,-3.964,0,0.0707,0.0342,0.066,0.824,0.727,164.824,4
1HjMANsaMNi4WeMxvEdh0I,"0wNZvrIMNUCs24G0wFg2D6","Yr Throat","POST-","Jeff Rosenstock",2018-01-01,163165,31,spotify:user:prancingoctopus,2023-12-03T22:40:01Z,"bubblegrunge,folk punk,indie punk,modern power pop",0.418,0.949,10,-3.594,1,0.0537,0.000127,0.00000597,0.273,0.767,168.035,4
6Mk0xtgL6tZ7XQc9GAvobj,"4UXqAaa6dQYAk18Lv7PEgX","She's My Winona","Folie à Deux","Fall Out Boy",2008-12-10,231493,48,spotify:user:prancingoctopus,2023-12-03T22:40:12Z,"emo,modern rock,pop,rock",0.579,0.963,6,-4.443,0,0.0762,0.000772,0.00103,0.495,0.613,136.061,4
1ncpscU530FBOReZVgp7Jj,"0wNZvrIMNUCs24G0wFg2D6","Staring Out the Window at Your Old Apartment","WORRY.","Jeff Rosenstock",2016-10-14,201862,40,spotify:user:prancingoctopus,2023-12-03T22:40:22Z,"bubblegrunge,folk punk,indie punk,modern power pop",0.375,0.427,7,-6.808,1,0.0283,0.336,0,0.324,0.33,167.572,4
3L1Fumo5u8mGvX10PK3vwG,"4oV5EVJ0XFWsJKoOvdRPvl","As We Go Up, We Go Down","Alien Lanes","Guided By Voices",1995-04-04,97226,51,spotify:user:prancingoctopus,2023-12-03T22:40:29Z,"alternative pop,alternative rock,chamber pop,dayton indie,gbvfi,indie rock,lo-fi,modern power pop,noise pop,ohio indie,power pop,tape club",0.389,0.896,7,-6.179,1,0.0344,0.0997,0.22,0.0707,0.733,95.316,4
7fk5VgoiuiHshDDaevEhkG,"0wNZvrIMNUCs24G0wFg2D6","Blast Damage Days","WORRY.","Jeff Rosenstock",2016-10-14,174878,36,spotify:user:prancingoctopus,2023-12-03T22:40:37Z,"bubblegrunge,folk punk,indie punk,modern power pop",0.165,0.934,7,-5.31,1,0.14,0.0637,0,0.454,0.214,184.489,3
5hIPEByGk0695Dx6E0xgHY,"0wNZvrIMNUCs24G0wFg2D6","June 21st","WORRY.","Jeff Rosenstock",2016-10-14,63708,38,spotify:user:prancingoctopus,2023-12-03T22:40:44Z,"bubblegrunge,folk punk,indie punk,modern power pop",0.162,0.981,0,-4.535,1,0.06,0.00846,0,0.771,0.287,182.686,4
0UHB9METy4VCXNgkcGqHqS,"5pKCCKE2ajJHZ9KAiaK11H","Kiss It Better","ANTI (Deluxe)","Rihanna",2016-01-28,253080,80,spotify:user:prancingoctopus,2023-12-03T22:40:51Z,"barbadian pop,pop,urban contemporary",0.619,0.806,3,-4.8,0,0.0483,0.272,0,0.0671,0.877,95,4
3Dg1BK3rHo6mCvzSO2b9Ct,"4UXqAaa6dQYAk18Lv7PEgX","America's Suitehearts","Folie à Deux","Fall Out Boy",2008-12-10,214133,52,spotify:user:prancingoctopus,2023-12-03T22:40:58Z,"emo,modern rock,pop,rock",0.483,0.931,2,-3.439,1,0.044,0.00826,0,0.107,0.645,160.05,4
0kSxRxxiI1Vaiispzszvf0,"4oV5EVJ0XFWsJKoOvdRPvl","Echos Myron","Bee Thousand","Guided By Voices",1994-01-21,162293,37,spotify:user:prancingoctopus,2023-12-03T22:41:08Z,"alternative pop,alternative rock,chamber pop,dayton indie,gbvfi,indie rock,lo-fi,modern power pop,noise pop,ohio indie,power pop,tape club",0.443,0.889,1,-11.578,1,0.0426,0.0801,0.0000104,0.146,0.359,132.162,4
3KkXRkHbMCARz0aVfEt68P,"246dkjvS1zLTtiykXe5h60,1zNqQNIdeOUZHb8zbZRFMX","Sunflower - Spider-Man: Into the Spider-Verse","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)","Post Malone,Swae Lee",2018-12-14,158040,86,spotify:user:prancingoctopus,2023-12-03T22:41:17Z,"dfw rap,melodic rap,pop,rap,trap",0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,4
7h2nmmoWDi2UpfYKLKWLYB,"7pbDxGE6nQSZVfiFdq9lOL","Sunflower","Sunflower","Rex Orange County",2017-03-22,252230,76,spotify:user:prancingoctopus,2023-12-03T22:41:21Z,"bedroom pop",0.548,0.765,6,-4.463,1,0.0525,0.646,0.00378,0.522,0.573,129.933,4
5ghSt8j5291C2uLLqT7aLv,"0wNZvrIMNUCs24G0wFg2D6","TV Stars","POST-","Jeff Rosenstock",2018-01-01,260556,23,spotify:user:prancingoctopus,2023-12-03T22:41:27Z,"bubblegrunge,folk punk,indie punk,modern power pop",0.307,0.576,2,-6.29,1,0.0366,0.0274,0.0000222,0.0711,0.171,176.227,4
6KkRfiQbqAzIEJA7w7wHxG,"4wMfqR1EZagrSlYndItxGQ","uuu","Songs from the Sunroom","Field Medic",2017-11-10,211394,48,spotify:user:prancingoctopus,2023-12-03T22:41:34Z,"small room",0.531,0.403,4,-7.076,1,0.0291,0.981,0.0082,0.139,0.417,133.623,4
6iCJCZqDJjmBxt07Oid6FI,"1btWGBz4Uu1HozTwb2Lm8A","Buttercup","Landmark","Hippo Campus",2017-02-24,226610,63,spotify:user:prancingoctopus,2023-12-03T22:41:41Z,"minneapolis indie,modern rock,pov: indie",0.623,0.763,9,-4.412,1,0.0719,0.199,0.00000652,0.126,0.199,108.871,4
2mlGPkAx4kwF8Df0GlScsC,"1vVHevk2PD45epYnDi9CCc","Buttercup","Pop Food","Jack Stauber",2017-03-25,208026,71,spotify:user:prancingoctopus,2023-12-03T22:41:42Z,"hypnagogic pop,pittsburgh indie,pov: indie",0.705,0.373,7,-9.066,1,0.0384,0.723,0.81,0.289,0.551,120.046,4
4vmqU3xlzuhxtaeXrtAX1F,"6U3ybJ9UHNKEdsH7ktGBZ7","EdEddnEddy","The Never Story","JID",2017-03-10,140511,60,spotify:user:prancingoctopus,2023-12-03T22:41:49Z,"hip hop,pop rap,rap,underground hip hop",0.769,0.421,0,-9.6,1,0.421,0.141,0.00707,0.389,0.326,157.964,4
388jD8ko9cvFM9cd9TYDrl,"4LLpKhyESsyAXpc4laK94U","ROS","GO:OD AM","Mac Miller",2015-09-18,343213,68,spotify:user:prancingoctopus,2023-12-03T22:42:00Z,"hip hop,pittsburgh rap,pop rap,rap",0.535,0.448,1,-8.919,0,0.175,0.601,0,0.376,0.284,120.554,4
24ZZV8nmMT0TD5jVdkqNhK,"4UXqAaa6dQYAk18Lv7PEgX","Yule Shoot Your Eye Out - Bonus Track","Believers Never Die - Greatest Hits","Fall Out Boy",2009-01-01,221013,53,spotify:user:prancingoctopus,2023-12-03T22:42:06Z,"emo,modern rock,pop,rock",0.668,0.522,4,-7.42,1,0.0311,0.696,0,0.609,0.717,107.977,4
1Fvf8AO4GWwjLU12Im0s0q,"4UXqAaa6dQYAk18Lv7PEgX","Bang The Doldrums","Infinity On High","Fall Out Boy",2007-01-01,211333,58,spotify:user:prancingoctopus,2023-12-03T22:42:13Z,"emo,modern rock,pop,rock",0.573,0.949,1,-3.469,1,0.0484,0.000251,0.00000125,0.088,0.69,128.406,4
