track,artist,album,times_played
Peril,Masashi Hamauzu,FINAL FANTASY X Original Soundtrack,2
Pet Cemetery,Tierra Whack,Whack World,7
Petrol Bliss,Choker,Mono No Moto,1
Phantom Limb,The Shins,Wincing The Night Away,1
Phantoms,仲野順也,FINAL FANTASY X Original Soundtrack,9
Phantoms,Healy,Phantoms,9
Phone Numbers,Dominic Fike,Phone Numbers,10
Photosynthesis,Saba,Bucket List Project,1
"Piano Concerto No. 2 in C Minor, Op. 18: I. Moderato",Sergei Rachmaninoff,Rachmaninoff: Piano Concertos 2 & 3,1
"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",Ludwig van Beethoven,"Visions: Sonatas of Beethoven, Vol. 1",1
Pick Up Your Feelings,Jazmine Sullivan,Heaux Tales,4
Pieces,Cherry Glazerr,Stuffed & Ready,7
"Pietro, 60 Years Old",Jeff Rosenstock,WORRY.,12
Piledriver Waltz,Arctic Monkeys,Suck It and See,8
Pizza Monster,Cherry Glazerr,Papa Cremp,1
Plains of Eternity,Joelle,FINAL FANTASY XIII-2 Original Soundtrack,1
Plains of Eternity - Aggressive Mix,Naoshi Mizuta,FINAL FANTASY XIII-2 Original Soundtrack,1
Planet Caravan - 2012 - Remaster,Black Sabbath,Paranoid,1
Planet Luxury,Jeff Rosenstock,WORRY.,8
Plank,Meatbodies,Meatbodies,1
Plastic Raincoats In The Pig Parade,Ariel Pink,pom pom,1
Playground,Steve Lacy,Apollo XXI,17
Pleasant Valley Sunday - Demo,Carole King,The Legendary Demos,2
Please Please Please Let Me Get What I Want - 2005 Remaster,Deftones,B-Sides & Rarities,1
Please Won’t Please,Helado Negro,This Is How You Smile,2
Pledge,Mannequin Pussy,Romantic,11
Pocketful of Sunshine,Natasha Bedingfield,Pocketful Of Sunshine,8
Poems,Hippo Campus,Landmark,3
Points of Authority,Linkin Park,Hybrid Theory,16
Poison,Aaliyah,Poison (feat. The Weeknd),1
Poison Root,Alex G,Rocket,4
Politics & Violence,Dominic Fike,What Could Possibly Go Wrong,6
Polly,Nirvana,Nevermind,1
Pool Hopping,illuminati hotties,Let Me Do One More,2
Portland,Drake,More Life,4
positions,Ariana Grande,Positions,43
Post Verified Lifestyle,JPEGMAFIA,All My Heroes Are Cornballs,2
Postcards and Polaroids,Sleeping With Sirens,Let's Cheers To This,22
Potion Approaching,Arctic Monkeys,Humbug,17
pov,Ariana Grande,Positions,15
POWER,Kanye West,My Beautiful Dark Twisted Fantasy,1
Power & Control,MARINA,Electra Heart,2
POWERFUL LOVE,Field Medic,Songs from the Sunroom,4
Powerful Man,Alex G,Rocket,2
Powerlessness,Jeff Rosenstock,POST-,2
PPP,Beach House,Depression Cherry,2
Precious' Tale,Jazmine Sullivan,Heaux Tales,1
Prelude,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,12
Premiere Manoeuvre,Shiro SAGISU,Evangelion: 1.0 You Are (Not) Alone (Original Soundtrack Album),9
Press Enter To Exit,The Horrors,V,1
Press Rewind,Del The Funky Homosapien,Both Sides Of The Brain,1
Pressed 2 Death,illuminati hotties,Kiss Yr Frenemies,1
Pressure,Abhi The Nomad,Marbled,1
Pressure To Party,Julia Jacklin,Crushing,1
Pretty,Girlpool,What Chaos Is Imaginary,2
Pretty Visitors,Arctic Monkeys,Humbug,2
Price Tags (feat. Anderson .Paak),Jazmine Sullivan,Heaux Tales,4
Primadonna,MARINA,Electra Heart,3
Princess Mononoke Theme Song,Joe Hisaishi,Princess Mononoke Soundtrack,4
Princess Mononoke Theme Song (Vocal Ending),Joe Hisaishi,Princess Mononoke Soundtrack,1
Princess Mononoke Theme Song (Vocal),Joe Hisaishi,Princess Mononoke Soundtrack,4
Pristine,Snail Mail,Lush,2
Problematic,Bo Burnham,Inside (The Songs),3
"Problemz (feat. Erick The Architect, CJ Fly, The Underachievers, Zombie Juice & Nyck Caution)",Beast Coast,Escape From New York,1
Project 2,Alex G,House of Sugar,14
Promises,Diplo,Promises,9
Promises,Diplo,Diplo,9
"Promises, Promises",Incubus,"If Not Now, When?",1
PRONE!,JPEGMAFIA,All My Heroes Are Cornballs,4
Protector,illuminati hotties,Let Me Do One More,9
Proud,Alex G,Rocket,4
Pt. 2,Mom Jeans.,Puppy Love,3
PTSD,JPEGMAFIA,All My Heroes Are Cornballs,5
Puke,Mumblr,White Jesus/Black God,2
Pull Out,Death From Above 1979,"You're A Woman, I'm A Machine",17
Pulsar,Ride,Tomorrow's Shore,2
Pump It,Black Eyed Peas,Monkey Business,10
Pumped Up Kicks,Foster The People,Torches,1
Pure,j^p^n,Unkind,1
Purple Rain,Prince,Purple Rain,1
Pursuit,仲野順也,FINAL FANTASY X Original Soundtrack,3
Push,Matchbox Twenty,Yourself or Someone Like You,2
Pushing Me Away,Linkin Park,Hybrid Theory,5
Put It Down,Jazmine Sullivan,Heaux Tales,9
Put You On,Amber Mark,Put You On,3
Put Your Number In My Phone,Ariel Pink,pom pom,1
Pyro (leak 2019),Denzel Curry,UNLOCKED,8
Que Pena (Ele Já Não Gosta Mais De Mim),Gal Costa,Gal Costa,4
Quite Like You,Andy Shauf,The Party,1
R U Mine?,Arctic Monkeys,AM,14
Rabbit Hole,Cherry Glazerr,Rabbit Hole,7
Rabbot Ho,Thundercat,Drunk,1
Race for the Prize - 2017 Remaster,The Flaming Lips,The Soft Bulletin,2
"RACECAR (feat. Clairo, Coco & Clair Clair)",Deaton Chris Anthony,BO Y,1
Raid,Madvillain,Madvillainy,6
Rainbow,Jeff Rosenstock,WORRY.,18
Rainbows,Madvillain,Madvillainy,5
raindrops (an angel cried),Ariana Grande,Sweetener,1
Ramble On - 1990 Remaster,Led Zeppelin,Led Zeppelin II,2
Ramble On - Remaster,Led Zeppelin,Mothership,1
Rap Grow Old & Die x No Child Left Behind,JPEGMAFIA,All My Heroes Are Cornballs,4
Rape Me,Nirvana,In Utero,1
Rapp Snitch Knishes feat. Mr. Fantastik,MF DOOM,MM...FOOD,1
Rashida's Tale,Jazmine Sullivan,Heaux Tales,2
Raspberry,GROUPLOVE,Spreading Rumours,1
Rattlesnake,King Gizzard & The Lizard Wizard,Flying Microtonal Banana,1
Razzmatazz,I DONT KNOW HOW BUT THEY FOUND ME,RAZZMATAZZ,8
Re-Do,Modern Baseball,Sports,11
Ready to Go,Paper Kings,Ready to Go,2
Real Something (feat. ESTA.),Rayana Jay,Real Something (feat. ESTA.),2
Realiti,Grimes,Art Angels,1
Really don’t like u (feat. Kylie Minogue),Tove Lo,Sunshine Kitty,5
Really?,Prince Daddy & the Hyena,I Thought You Didn't Even Like Leaving,2
reasons 2 live,illuminati hotties,FREE I.H: This Is Not the One You've Been Waiting For,2
Rebellion (Lies),Arcade Fire,Funeral,1
Reckless Serenade,Arctic Monkeys,Suck It and See,5
Record Player (with AJR),Daisy the Great,Record Player (with AJR),1
Red Sam,Flyleaf,Flyleaf,1
Red with Love,Pom Pom Squad,Red with Love,3
REEL IT IN,Aminé,ONEPOINTFIVE,1
Rei I,Shiro SAGISU,NEON GENESIS EVANGELION (Original Series Soundtrack),3
Rei II,Shiro SAGISU,NEON GENESIS EVANGELION (Original Series Soundtrack),1
Rei-Opus IV,Shiro SAGISU,Evangelion: 1.0 You Are (Not) Alone (Original Soundtrack Album),8
Rei-Opus V,Shiro SAGISU,Evangelion: 1.0 You Are (Not) Alone (Original Soundtrack Album),5
Remy's Boyz,Mom Jeans.,Best Buds,4
Rendezvous on the Push Broom,Joe Hisaishi,Kiki's Delivery Service Soundtrack Music Collection,1
Repeat After Me (Interlude),The Weeknd,After Hours,1
Requiem,Joe Hisaishi,Princess Mononoke Soundtrack,4
Requiem Aranea,Yoshihisa Hirano,HUNTER×HUNTER セレクト×ベスト×α,3
Requiem II,Joe Hisaishi,Princess Mononoke Soundtrack,3
Requiem III,Joe Hisaishi,Princess Mononoke Soundtrack,2
Resonance,Home,Odyssey,1
Respect,Muncie Girls,From Caplan To Belsize,1
Retreat,Joe Hisaishi,Princess Mononoke Soundtrack,2
Rewind,Kelela,Hallucinogen,10
Rhinestone Cowboy,Madvillain,Madvillainy,7
Rhinestone Eyes,Gorillaz,Plastic Beach,2
Rich Girl,Gwen Stefani,Love Angel Music Baby,1
Ride,Twenty One Pilots,Blurryface,1
Ridess The Shoopuf ?,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,4
Right Here - Human Nature Radio Mix,SWV,It's About Time,5
"Right On, Frankenstein!",Death From Above 1979,The Physical World,15
Right Side of My Neck,Faye Webster,Atlanta Millionaires Club,1
right where you left me - bonus track,Taylor Swift,evermore,1
Rikku's Theme,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,4
Rip & Tear,Mick Gordon,Doom (Original Game Soundtrack),7
Riptide,Vance Joy,Dream Your Life Away,1
RITSUKO,Shiro SAGISU,NEON GENESIS EVANGELION (Original Series Soundtrack),1
River,Joni Mitchell,Blue,4
Road Head,Japanese Breakfast,Soft Sounds from Another Planet,1
Road Train,King Gizzard & The Lizard Wizard,Nonagon Infinity,1
Robbers,The 1975,The 1975,2
RoBomb,Flying Lotus,Yasuke,10
Robot Stop,King Gizzard & The Lizard Wizard,Nonagon Infinity,5
Rock and Roll - Remaster,Led Zeppelin,Led Zeppelin IV,2
Rock Bottom,Modern Baseball,You're Gonna Miss It All,8
Rock That Body,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),9
Rock-A-Bye My Baby,Haruomi Hosono,Hosono House,1
Rocket,Alex G,Rocket,4
rockstar (feat. 21 Savage),Post Malone,beerbongs & bentleys,1
Roky Said,Dead Ghosts,Can't Get No,1
Roll Call (feat. Mya),GoldLink,At What Cost,1
Rolling Stone,Oliver Malcolm,Rolling Stone,1
Romantic,Mannequin Pussy,Romantic,121
Romantic Rights,Death From Above 1979,"You're A Woman, I'm A Machine",10
Romanticist,Yves Tumor,Heaven To A Tortured Mind,1
Rooster (2022 Remaster),Alice In Chains,Dirt,1
ROS,Mac Miller,GO:OD AM,1
Rosa,Grimes,Geidi Primes,1
Rose Parade,Elliott Smith,Either/Or: Expanded Edition,32
Rose Quartz,Toro y Moi,Anything in Return,2
Roxanne,The Police,Outlandos D'Amour,4
royal screw up,Soccer Mommy,color theory,4
Rubberband,Beast Coast,Escape From New York,1
Rules,Doja Cat,Hot Pink,2
Run,COIN,COIN,1
Run !!,仲野順也,FINAL FANTASY X Original Soundtrack,11
Run!,Joe Hisaishi,Howl's Moving Castle Soundtrack,3
Runaway,Kanye West,My Beautiful Dark Twisted Fantasy,17
Runaway,Linkin Park,Hybrid Theory,17
Runaway,Lil Peep,"Come Over When You're Sober, Pt. 2",17
Runnin',The Pharcyde,Labcabincalifornia,1
Rush,Westkust,Westkust,1
Ryd,Steve Lacy,Steve Lacy's Demo,1
S K A D R E A M,Jeff Rosenstock,SKA DREAM,8
Sachi,Flying Lotus,Yasuke,13
Sad Fuzz,Ty Segall,Melted,7
SAFARI,"Tyler, The Creator",CALL ME IF YOU GET LOST,1
safety net (feat. Ty Dolla $ign),Ariana Grande,Positions,22
Saliman's Spell - Return to the Castle,Joe Hisaishi,Howl's Moving Castle Soundtrack,3
Saltwater,Beach House,Beach House,1
"Sam, A Dream",Black Belt Eagle Scout,Mother of My Children,1
San and Ashitaka in the Forest of the Deer God,Joe Hisaishi,Princess Mononoke Soundtrack,4
San Diego,BRDGS,Ie+,1
San Francisco Knights,People Under The Stairs,The Next Step,1
Sandstorm (feat. JID),Mereba,The Jungle Is The Only Way Out,6
Santa's In The Closet,Ariel Pink,Dedicated To Bobby Jameson,1
Sarah,Alex G,Trick,7
Saturday,Fall Out Boy,Take This to Your Grave,8
Saturdays (Again),Avey Tare,Cows on Hourglass Pond,2
Saturn,RIZ LA VIE,Saturn,1
Saturnz Barz (feat. Popcaan),Gorillaz,Humanz,1
Saudosismo,Gal Costa,Gal Costa,1
Save Me A Spark,Sleeping With Sirens,Madness,2
Save Some,D'Sound,Save Some,1
Save Your Tears,The Weeknd,After Hours,2
Saved By A Waif,Alvvays,Antisocialites,1
Saw You In A Dream,The Japanese House,Saw You In A Dream,1
Say Hello to the Angels,Interpol,Turn On The Bright Lights,33
Say So,Doja Cat,Hot Pink,2
Say You Don't Mind,Colin Blunstone,One Year,3
Scared To Live,The Weeknd,After Hours,2
Scars,Papa Roach,Getting Away With Murder,1
Scatter Brain (feat. Ludacris & JID),Conway the Machine,La Maquina,1
Scene One - James Dean & Audrey Hepburn,Sleeping With Sirens,"If you were a movie, this would be your soundtrack",1
Scene Two - Roger Rabbit,Sleeping With Sirens,"If you were a movie, this would be your soundtrack",1
School,Nirvana,Bleach,8
Science Fiction,Arctic Monkeys,Tranquility Base Hotel & Casino,3
SCOOP (feat. Doja Cat),Lil Nas X,MONTERO,73
Scorpio Rising,Soccer Mommy,Clean,1
Scorpion Hill,PUP,Morbid Stuff,3
Scram!,Jeff Rosenstock,NO DREAM,5
Se Você Pensa,Gal Costa,Gal Costa,1
Sebastiana,Gilberto Gil,Gal Costa,3
Second Hand News - 2004 Remaster,Fleetwood Mac,Rumours,2
Secret Door,Arctic Monkeys,Humbug,18
see red,swim school,see red,1
"See Ya, Sucker",Modern Baseball,Sports,1
See You at Your Funeral,PUP,Morbid Stuff,3
See You Sweat,Injury Reserve,See You Sweat,1
Self Care,Mac Miller,Swimming,5
Self Explained,Cherry Glazerr,Stuffed & Ready,6
Selfish,Little Simz,GREY Area,1
Selfless,The Strokes,The New Abnormal,1
Semi-Charmed Life,Third Eye Blind,Third Eye Blind,2
Sender,Pinback,Summer in Abaddon,1
Sending Postcards From a Plane Crash (Wish You Were Here),Fall Out Boy,Take This to Your Grave,2
Sense,King Gizzard & The Lizard Wizard,Paper Mâché Dream Balloon,6
Serendipity,Naoshi Mizuta,FINAL FANTASY XIII-2 Original Soundtrack,1
Servants of the Mountain,Masashi Hamauzu,FINAL FANTASY X Original Soundtrack,1
Settle Down,The 1975,The 1975,1
Seventeen Forever,Metro Station,Metro Station,1
Sex,The 1975,The 1975,1
Sex & Candy,Marcy Playground,Marcy Playground,1
Sex Murder Party (feat. Jamie Principle & Zebra Katz),Gorillaz,Humanz,1
Sex n' Drugs,Abhi The Nomad,Marbled,4
Sex With Me,Rihanna,ANTI,7
Sex with My Ex,Lil Peep,"Come Over When You're Sober, Pt. 2",2
Sexting,Bo Burnham,Inside (The Songs),8
Sexy Results,Death From Above 1979,"You're A Woman, I'm A Machine",4
Sexy Sadie - Remastered 2009,The Beatles,The Beatles,1
Seymour's Ambition,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,2
Seymour's Theme,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,6
Shadow People,Dr. Dog,"Shame, Shame",2
Shadow's Keeper,Black Rebel Motorcycle Club,Beat the Devil's Tattoo,4
Shadows of Tomorrow,Madvillain,Madvillainy,8
Shake It,Metro Station,Metro Station,1
Shakin' - Erik Paulson Mix,Remo Drive,Shakin',7
Shalala,Moses Gunn Collective,Mercy Mountain,1
Shampoo Bottles,Peach Pit,Shampoo Bottles,1
Shanghai,King Gizzard & The Lizard Wizard,Butterfly 3000,2
Shark Smile - Edit,Big Thief,Shark Smile,1
She Had the World,Panic! At The Disco,Pretty. Odd.,5
She Looks Like Fun,Arctic Monkeys,Tranquility Base Hotel & Casino,3
She Loves the Way They Love Her,Colin Blunstone,One Year,5
She Wants My Money,Dominic Fike,"Don't Forget About Me, Demos",6
She Works Out Too Much,MGMT,Little Dark Age,6
She's a Handsome Woman,Panic! At The Disco,Pretty. Odd.,12
She's Creeping,Royal Blood,How Did We Get So Dark?,10
She's My Collar (feat. Kali Uchis),Gorillaz,Humanz,2
She's My Winona,Fall Out Boy,Folie à Deux,23
She's So Fine,Noel Redding,Axis: Bold As Love,1
She's Thunderstorms,Arctic Monkeys,Suck It and See,10
Shee,"quickly, quickly",The Long and Short of It,1
Sheep May Safely Graze,Johann Sebastian Bach,Two Hands,1
Shit,Bo Burnham,Inside (The Songs),1
Shook,Tkay Maidza,Shook,1
Shoot the Runner,Kasabian,Empire,1
Shoreline Sus,Flying Lotus,Yasuke,17
Show Me How to Live,Audioslave,Audioslave,1
Show You The Way,Thundercat,Drunk,1
Showdown,Shiro SAGISU,Evangelion: 1.0 You Are (Not) Alone (Original Soundtrack Album),9
shut up,Ariana Grande,Positions,65
shut up!,carly and martina,heartbreak,17
Siberian Breaks,MGMT,Congratulations,1
Sibling Rivalry,PUP,Morbid Stuff,2
Sick Shit,Together Pangea,Badillac,1
Sickfit,Madvillain,Madvillainy,5
Sign O' The Times - 2020 Remaster,Prince,Sign O' The Times,1
Silk,Wolf Alice,My Love Is Cool,7
Simple Season,Hippo Campus,Landmark,2
Sin Triangle,Sidney Gish,No Dogs Allowed,1
Since I've Been Loving You - Remaster,Led Zeppelin,Led Zeppelin III,1
Since U Been Gone,Kelly Clarkson,Breakaway,2
Sing Me Spanish Techno,The New Pornographers,Twin Cinema,1
Single Ladies (Put a Ring on It),Beyoncé,I AM...SASHA FIERCE,3
SIR BAUDELAIRE (feat. DJ Drama),"Tyler, The Creator",CALL ME IF YOU GET LOST,1
Sircles,Deaton Chris Anthony,BO Y,1
Siren 042,Lala Lala,Siren 042,2
Sisyphus,Andrew Bird,My Finest Work Yet,1
Six Shooter,Queens of the Stone Age,Songs For The Deaf,7
six thirty,Ariana Grande,Positions,27
Sixteen Saltines,Jack White,Blunderbuss,4
Skin,Soccer Mommy,Clean,2
Skin,Dijon,Skin,2
Skin and Bones,Cage The Elephant,Social Cues,1
SKrAm!,Jeff Rosenstock,SKA DREAM,7
Slaughterhouse,Ty Segall Band,Slaughterhouse,1
Sleep,My Chemical Romance,The Black Parade,63
Sleeping With A Friend,Neon Trees,Pop Psychology,1
Sleepless Nights (feat. Phoelix),Terrace Martin,Dinner Party,1
Sleepyhead,Passion Pit,Manners,1
Slow Love - 2020 Remaster,Prince,Sign O' The Times,2
Slug,Snail Mail,Habit,1
Small Town Girl,Dusty Springfield,The Look Of Love,2
Small Worlds,Mac Miller,Swimming,6
Smells Like Teen Spirit,Nirvana,Nevermind,5
Smells Like Teen Spirit - Remastered 2021,Nirvana,Nevermind,2
Smoke,Sorority Noise,Forgettable,1
Smoke Don't Clear,Injury Reserve,By the Time I Get to Phoenix,1
Smoke Signals,Phoebe Bridgers,Stranger in the Alps,1
Smokey Day,Colin Blunstone,One Year,1
Smooth Operator - Single Version,Sade,The Best of Sade,20
Smooth Sailing,Queens of the Stone Age,...Like Clockwork,1
Snakeskin,Rina Sawayama,SAWAYAMA,7
Snap Out Of It,Arctic Monkeys,AM,9
Snitches And Talkers Get Stitches And Walkers,Fall Out Boy,From Under The Cork Tree Limited Tour Edition,7
"Snow In The Stadium (feat. Erick The Architect, Meechy Darko, Kirk Knight, CJ Fly & Issa Gold)",Beast Coast,Escape From New York,1
Snowchild,The Weeknd,After Hours,2
So American,Portugal. The Man,In the Mountain in the Cloud,1
So Appalled,Kanye West,My Beautiful Dark Twisted Fantasy,2
So Badly (Single Version),JMSN,So Badly (Single Version),1
So Emotional,Whitney Houston,Whitney,16
So Far Away,Carole King,Tapestry,2
So I Thought,Flyleaf,Flyleaf,1
So Into You,Tamia,Tamia,20
So It Goes,Mac Miller,Swimming,1
So Lonely,The Police,Outlandos D'Amour,5
So Long,Abhi The Nomad,Marbled,2
So Tired,Crumb,Crumb,1
So Vivid!,Antarctigo Vespucci,Love in the Time of E-Mail,1
So You Wanna Be A Superhero,Carissa's Wierd,Songs About Leaving,1
So.Incredible.pkg,Denzel Curry,UNLOCKED,9
Sober to Death,Car Seat Headrest,Twin Fantasy,32
Socks,Dominic Fike,"Don't Forget About Me, Demos",6
Sofa King,DANGERDOOM,THE MOUSE & THE MASK,1
Soft as Snow (But Warm Inside),my bloody valentine,Isn't Anything,1
Soft Drink,Cherry Glazerr,Soft Drink,2
Soft Stud,Black Belt Eagle Scout,Mother of My Children,4
Softcore,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,1
"Solfeggio No. 1 in C Minor, Wq. 117/2, H. 220",Carl Philipp Emanuel Bach,"C.P.E. Bach: The Complete Works for Piano Solo, Vol. 7",2
Solstice,Yeek,Solstice,1
Some,Steve Lacy,Steve Lacy's Demo,1
Some Girl (feat. Steve Lacy),GoldLink,At What Cost,1
Some Kind of Nature (feat. Lou Reed),Gorillaz,Plastic Beach,2
Somebody That I Used To Know,Gotye,Making Mirrors,1
Somebody to Love,Abhi The Nomad,Marbled,3
Somebody to Love,Jefferson Airplane,Surrealistic Pillow,3
Somebody Told Me,The Killers,Hot Fuss,2
Someone Great,LCD Soundsystem,Sound of Silver,1
someone like u - interlude,Ariana Grande,Positions,1
Someone That Loves You,HONNE,Warm on a Cold Night,1
Someone's Missing,MGMT,Congratulations,1
Something About Us,Daft Punk,Discovery,2
Something Comforting,Porter Robinson,Nurture,1
Something In The Way - Live,Nirvana,MTV Unplugged In New York,1
Sometimes,my bloody valentine,Loveless,2
Somewhere,Jimi Hendrix,"People, Hell & Angels",3
Son of a Preacher Man,Dusty Springfield,Dusty In Memphis [Deluxe Edition],1
Song for Dan Treacy,MGMT,Congratulations,1
Song For The Dead,Queens of the Stone Age,Songs For The Deaf,10
Song For The Deaf,Queens of the Stone Age,Songs For The Deaf,1
Song of the Farseers,Naoshi Mizuta,FINAL FANTASY XIII-2 Original Soundtrack,1
Song of the Summer,Remo Drive,Pop Music,10
Songbird - 2004 Remaster,Fleetwood Mac,Rumours,1
"Songs Without Words, Book VI Opus 67: No. 2 in F-Sharp Minor",Felix Mendelssohn,Mendelssohn: Piano Pieces,1
Soon,my bloody valentine,Loveless,2
Sophie in Exile,Joe Hisaishi,Howl's Moving Castle Soundtrack,3
Sophie's Castle,Joe Hisaishi,Howl's Moving Castle Soundtrack,3
Sophisticated Space,Sidney Gish,No Dogs Allowed,1
Sophomore Slump Or Comeback Of The Year,Fall Out Boy,From Under The Cork Tree,20
Sorrow,Flyleaf,Flyleaf,1
SOS,Rihanna,A Girl Like Me,2
Soul Meets Body,Death Cab for Cutie,Plans,2
Sound of Silver,LCD Soundsystem,Sound of Silver,1
Sounds in Motion,Bowery Electric,Bowery Electric,1
South,Hippo Campus,South - Single,1
Southern Sky,Alex G,House of Sugar,4
Souvenir,boygenius,boygenius,3
Space Song,Beach House,Depression Cherry,5
Spacecraft,Abhi The Nomad,Marbled,1
Sparks,Beach House,Depression Cherry,10
Speaking Terms,Snail Mail,Lush,1
Spice Up Your Life,Spice Girls,Spiceworld,1
Spiderhead,Cage The Elephant,Melophobia,1
Spike Spiegel,Saib,Bebop,1
spinnin,mazie,spinnin,12
Spinning,GRAE,Spinning,1
Spira Unplugged,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,7
Spirits In The Material World,The Police,Ghost In The Machine,1
Spooky (Single Version),Dusty Springfield,Spooky,2
Sports,Beach Bunny,Sports,3
Sportstar,Alex G,Rocket,2
Spring Fever,Sub Urban,Thrill Seeker,1
Springtime,j^p^n,Mercy,1
Spy,Lala Lala,The Lamb,1
SS San Francisco (feat. Zelooperz),Injury Reserve,By the Time I Get to Phoenix,1
ST. PERCY,BROCKHAMPTON,GINGER,3
Stacy's Mom,Fountains Of Wayne,Welcome Interstate Managers,1
Staggering Yet,Shiro SAGISU,Evangelion: 1.0 You Are (Not) Alone (Original Soundtrack Album),9
stain,Soccer Mommy,color theory,1
Stairway to Heaven - Remaster,Led Zeppelin,Led Zeppelin IV,2
Stampede of the Ohmu,Joe Hisaishi,Nausicaä of the Valley of the Wind Soundtrack: Towards the Faraway Land,5
Star,Machinedrum,A View of U,3
Star 67,Dogleg,Remember Alderaan?,4
Star Roving,Slowdive,Slowdive,1
Star Treatment,Arctic Monkeys,Tranquility Base Hotel & Casino,9
Starfish And Coffee - 2020 Remaster,Prince,Sign O' The Times,1
Staring Out the Window at Your Old Apartment,Jeff Rosenstock,WORRY.,16
Starring Role,MARINA,Electra Heart,3
Starstruck,Santigold,Santigold,16
Starting Over,Joelle,FINAL FANTASY XIII-2 Original Soundtrack,1
Starting Over - Aggressive Mix,Joelle,FINAL FANTASY XIII-2 Original Soundtrack,1
Starting the Job,Joe Hisaishi,Kiki's Delivery Service Soundtrack Music Collection,1
State Line,Jeff Rosenstock,NO DREAM,7
Static Buzz,Snail Mail,Habit,70
Statues,Death From Above 1979,Outrage! Is Now,28
STAY,Fame on Fire,STAY,1
Stay Flo,Solange,When I Get Home,2
Stay Tru,Mereba,The Jungle Is The Only Way Out,4
"Steady, As She Goes",The Raconteurs,Broken Boy Soldiers,4
Steal My Sunshine - Remastered Version,LEN,Steal My Sunshine,1
Stella was a diver and she was always down,Interpol,Turn On The Bright Lights,1
STFU!,Rina Sawayama,SAWAYAMA,22
Stick,Snail Mail,Lush,1
Sticky,Ravyn Lenae,Crush EP,7
Sticky,The Maine,XOXO: From Love & Anxiety In Real Time,7
Sticky Hulks,Thee Oh Sees,Mutilator Defeated at Last,1
Still Ballin (feat. Wiz Khalifa),Logic,Confessions of a Dangerous Mind,1
Still Clean,Soccer Mommy,Clean,5
STILL HERE,DAISY,HAVE A SNACK,1
Still Waiting,Sum 41,All The Good Sh**. 14 Solid Gold Hits (2000-2008),1
Stop The World I Wanna Get Off With You,Arctic Monkeys,Why'd You Only Call Me When You're High?,1
Strange Timez (feat. Robert Smith),Gorillaz,"Song Machine, Season One: Strange Timez",1
Strange Ways,Madvillain,Madvillainy,5
"Strategie ""Yashima""",Shiro SAGISU,Evangelion: 1.0 You Are (Not) Alone (Original Soundtrack Album),8
Streethawk I,Destroyer,Streethawk: A Seduction,1
Streets,Doja Cat,Hot Pink,2
Strobelite (feat. Peven Everett),Gorillaz,Humanz,1
Structure No. 3,BADBADNOTGOOD,IV,3
Stuck,Adelitas Way,Stuck,1
Stuck In The Middle With You,Stealers Wheel,Reservoir Dogs,1
Stuck with U (with Justin Bieber),Ariana Grande,Stuck with U,2
Stupid Fish,Cherry Glazerr,Stuffed & Ready,6
Stylo (feat. Mos Def and Bobby Womack),Gorillaz,Plastic Beach,1
SUBI,Deaton Chris Anthony,BO Y,1
Submission (feat. Danny Brown & Kelela),Gorillaz,Humanz,1
Suck It and See,Arctic Monkeys,Suck It and See,8
Suddenly,Drugdealer,The End Of Comedy,1
Suede,NxWorries,Yes Lawd!,3
Sugar,Alex G,House of Sugar,1
Sugar for the Pill,Slowdive,Slowdive,1
Sugar Pills,I DONT KNOW HOW BUT THEY FOUND ME,RAZZMATAZZ,27
"Sugar, We're Goin Down",Fall Out Boy,From Under The Cork Tree,6
Sugarcane,Twin Shadow,Twin Shadow,1
SugarHouse - Live,Alex G,House of Sugar,1
Summatime (feat. Wale & Radiant Children),GoldLink,At What Cost,1
SUMMER,BROCKHAMPTON,SATURATION II,2
Summertime,The Zombies,Begin Here,1
Summertime Clothes,Animal Collective,Merriweather Post Pavilion,9
SUMO | ZUMO,Denzel Curry,TA13OO,1
SUN GOES DOWN,Lil Nas X,MONTERO,40
Sun Medallion,King Tuff,Was Dead,1
Sun Veins,Hippo Campus,Landmark,3
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,Hollywood's Bleeding,2
Sunlight On Your Skin - Bonus Track,Lil Peep,"Come Over When You're Sober, Pt. 2",1
Sunny,Dusty Springfield,The Look Of Love,6
Sunroof,courtship.,Denial in Paradise,1
Sunshine Of Your Love,Cream,Disraeli Gears,1
SUPER SAIYAN SUPERMAN | ZUPER ZA1YAN ZUPERMAN,Denzel Curry,TA13OO,1
Superheroes,Daft Punk,Discovery,1
superiority complex (big noise),illuminati hotties,FREE I.H: This Is Not the One You've Been Waiting For,2
Superman That,Injury Reserve,By the Time I Get to Phoenix,1
Supermassive Black Hole,Muse,Black Holes and Revelations,1
